0.00033451
0.000743
0.001047
0.0013647
0.0017802
0.0021878
0.002423
0.0025355
0.0023988
0.0020998
0.0018604
0.0018421
0.0021648
0.0024758
0.0027364
0.0028311
0.0027441
0.0026714
0.0026885
0.0028716
0.0031689
0.0034535
0.0033769
0.0030048
0.0027147
0.0028158
0.0031988
0.0035891
0.0042072
0.0044651
0.0043305
0.0043319
0.0048733
0.0060251
0.0071214
0.007979
0.0080241
0.0073795
0.006785
0.0067362
0.0072923
0.008287
0.0080139
0.0067903
0.0056517
0.0050014
0.0052573
0.0056501
0.0057166
0.0060036
0.0060624
0.0060746
0.0066392
0.0081635
0.01006
0.012326
0.015496
0.018082
0.020459
0.024215
0.030747
0.041833
0.055806
0.074441
0.088272
0.099499
0.12092
0.16218
0.22217
0.27656
0.34381
0.37641
0.35849
0.32284
0.29201
0.28742
0.29675
0.30649
0.30255
0.28804
0.28248
0.30025
0.3075
0.28852
0.26182
0.22917
0.19823
0.17174
0.15143
0.14124
0.13698
0.13833
0.13904
0.13718
0.13561
0.13697
0.14048
0.14194
0.14116
0.13424
0.12238
0.11061
0.1026
0.097419
0.092012
0.087025
0.080354
0.072569
0.066194
0.063017
0.062552
0.063065
0.062902
0.060164
0.055655
0.051173
0.048316
0.046031
0.04343
0.041117
0.038786
0.036922
0.036056
0.036649
0.038271
0.040462
0.037031
0.032444
0.030741
0.030756
0.031743
0.031677
0.031177
0.026926
0.022802
0.021648
0.021798
0.022043
0.021055
0.019586
0.018775
0.017749
0.016329
0.015055
0.01437
0.013973
0.013481
0.013125
0.012578
0.011905
0.011522
0.011714
0.012205
0.012241
0.011729
0.010813
0.0098689
0.0092936
0.0092477
0.0096962
0.010034
0.010079
0.0097048
0.0090544
0.0085072
0.0082325
0.0080651
0.0078451
0.0076073
0.0071976
0.0067228
0.0064243
0.0064815
0.0068002
0.0070095
0.0074542
0.0069388
0.0054703
0.0042485
0.0041879
0.0047046
0.0050586
0.0050199
0.0046825
0.004386
0.0041816
0.0041134
0.0041621
0.004085
0.0039015
0.0034662
0.0028952
0.0024784
0.0024064
0.0024196
0.0023921
0.002339
0.0022394
0.0021703
0.0021368
0.0021649
0.0021739
0.0021938
0.0022531
0.0022718
0.0022551
0.002211
0.0021824
0.0022355
0.002324
0.0024774
0.0025964
0.0026766
0.0028354
0.0031552
0.0036117
0.0040652
0.0043332
0.0043865
0.0043914
0.0045432
0.0049789
0.0056019
0.0057554
0.0056833
0.0054547
0.0051575
0.0051163
0.005383
0.0057713
0.006159
0.006354
0.0061274
0.0056502
0.0052206
0.0050949
0.0052918
0.0053863
0.0052675
0.0049208
0.0045278
0.0043935
0.0046662
0.0051376
0.005276
0.0048966
0.0042173
0.0035328
0.003047
0.0027962
0.0027483
0.0027057
0.00272
0.0020792
0.0011855
0.00056683
0.00019445
0.00011181
6.6397e-05
